id,year,month,value
16,1961,4,68.2072
17,1961,4,67.0868
18,1961,4,69.1305
19,1961,4,66.9287
20,1961,4,69.8884
21,1961,4,65.0665
22,1961,4,70.9374
23,1961,4,69.9426
24,1961,4,67.4165
25,1961,4,67.4824
26,1961,4,67.6298
27,1961,4,66.7236
28,1961,4,67.0765
29,1961,4,65.3301
30,1961,4,72.9947
31,1961,4,67.5785
32,1961,4,66.8273
33,1961,4,67.403
34,1961,4,69.4107
35,1961,4,69.4058
36,1961,4,70.4108
37,1961,4,70.7571
38,1961,4,73.2757
39,1961,4,70.4015
40,1961,4,70.9579
41,1961,4,72.2278
42,1961,4,75.4125
43,1961,4,70.3649
44,1961,4,65.0137
45,1961,4,66.1224
46,1961,4,65.9355
47,1961,4,70.097
48,1961,4,67.5164
49,1961,4,66.0226
50,1961,4,69.8595
51,1961,4,68.1378
52,1961,4,71.5145
53,1961,4,69.0265
54,1961,4,66.9566
55,1961,4,67.4875
56,1961,4,66.8011
57,1961,4,66.9123
58,1961,4,69.4209
59,1961,4,69.9073
60,1961,4,67.842
61,1961,4,67.981
62,1961,4,65.9439
63,1961,4,66.7809
64,1961,4,69.0371
65,1961,4,66.7117
66,1961,4,66.8873
67,1961,4,64.7049
68,1961,4,67.3453
69,1961,4,67.1133
70,1961,4,69.0952
71,1961,4,66.0229
72,1961,4,67.0503
73,1961,4,69.8951
74,1961,4,68.2727
75,1961,4,75.7155
76,1961,4,75.2973
77,1961,4,75.4062
78,1961,4,75.0208
79,1961,4,68.1575
80,1961,4,66.9151
81,1961,4,70.0012
82,1961,4,68.1184
83,1961,4,69.8014
0,1961,5,60.8335
1,1961,5,60.1932
2,1961,5,60.4053
3,1961,5,61.4508
4,1961,5,60.4902
5,1961,5,65.1427
6,1961,5,63.8919
7,1961,5,61.8668
8,1961,5,62.5072
9,1961,5,61.1799
10,1961,5,64.0387
11,1961,5,61.2162
12,1961,5,64.2577
13,1961,5,65.0511
14,1961,5,60.2545
15,1961,5,60.0105
16,1961,5,59.0378
17,1961,5,63.0786
18,1961,5,59.2235
19,1961,5,59.9432
20,1961,5,61.0035
