id,year,month,value
18,1961,4,0.001
19,1961,4,0.0
20,1961,4,0.0456
21,1961,4,0.0005
22,1961,4,0.0076
23,1961,4,0.0977
24,1961,4,0.0054
25,1961,4,0.0199
26,1961,4,0.8161
27,1961,4,5.066
28,1961,4,0.3653
29,1961,4,0.0
30,1961,4,0.0327
31,1961,4,0.165
32,1961,4,0.0523
33,1961,4,0.5629
34,1961,4,0.0851
35,1961,4,0.0527
36,1961,4,0.0868
37,1961,4,0.4201
38,1961,4,0.1407
39,1961,4,0.2262
40,1961,4,0.1249
41,1961,4,0.1091
42,1961,4,0.1059
43,1961,4,0.1249
44,1961,4,0.0017
45,1961,4,0.0395
46,1961,4,0.0
47,1961,4,0.0452
48,1961,4,0.0256
49,1961,4,0.0
50,1961,4,2.5699
51,1961,4,0.0191
52,1961,4,0.2405
53,1961,4,0.1482
54,1961,4,0.0046
55,1961,4,0.0005
56,1961,4,0.7066
57,1961,4,3.2145
58,1961,4,0.0536
59,1961,4,0.0205
60,1961,4,0.1231
61,1961,4,0.001
62,1961,4,0.5791
63,1961,4,3.6436
64,1961,4,0.0545
65,1961,4,0.9791
66,1961,4,2.0273
67,1961,4,1.0983
68,1961,4,1.4045
69,1961,4,3.1323
70,1961,4,0.2201
71,1961,4,4.0066
72,1961,4,0.5598
73,1961,4,0.253
74,1961,4,0.0196
75,1961,4,0.0995
76,1961,4,0.1223
77,1961,4,0.2389
78,1961,4,0.1325
79,1961,4,0.0468
80,1961,4,0.0406
81,1961,4,0.0156
82,1961,4,0.0295
83,1961,4,0.2785
0,1961,5,0.0229
1,1961,5,0.1292
2,1961,5,0.9147
3,1961,5,0.0
4,1961,5,1.3733
5,1961,5,0.0005
6,1961,5,0.0186
7,1961,5,0.0517
8,1961,5,0.0
9,1961,5,0.0
10,1961,5,0.0063
11,1961,5,0.0671
12,1961,5,0.0
13,1961,5,0.0007
14,1961,5,1.2358
15,1961,5,2.1674
16,1961,5,0.0332
17,1961,5,0.001
18,1961,5,1e-04
19,1961,5,0.0
20,1961,5,0.0
21,1961,5,0.0
22,1961,5,0.0
23,1961,5,0.0144
24,1961,5,0.0026
25,1961,5,0.0
26,1961,5,2.1948
27,1961,5,12.3099
28,1961,5,0.8336
29,1961,5,0.0
30,1961,5,0.0
31,1961,5,0.3082
32,1961,5,0.0281
33,1961,5,1.2944
34,1961,5,0.3215
35,1961,5,0.0
36,1961,5,0.0573
37,1961,5,0.1198
38,1961,5,0.0
39,1961,5,0.0009
40,1961,5,0.0
41,1961,5,0.0408
42,1961,5,0.0
43,1961,5,0.0356
44,1961,5,0.0
45,1961,5,0.0167
46,1961,5,0.0
47,1961,5,0.0043
48,1961,5,0.0304
49,1961,5,0.0022
50,1961,5,7.4874
51,1961,5,0.0
52,1961,5,0.5592
53,1961,5,0.5718
54,1961,5,0.0
55,1961,5,0.0
56,1961,5,1.5235
57,1961,5,8.6308
58,1961,5,0.118
59,1961,5,0.1295
60,1961,5,0.3008
61,1961,5,0.0044
62,1961,5,1.4814
63,1961,5,9.7246
64,1961,5,0.0
65,1961,5,2.6157
66,1961,5,5.5963
67,1961,5,3.3972
68,1961,5,3.9743
69,1961,5,8.1559
70,1961,5,0.4344
71,1961,5,10.1996
72,1961,5,1.406
73,1961,5,0.7016
74,1961,5,0.0049
75,1961,5,0.0
76,1961,5,0.0
77,1961,5,0.0631
78,1961,5,0.0157
79,1961,5,0.1154
80,1961,5,0.0335
81,1961,5,0.0
82,1961,5,0.0
83,1961,5,0.7417
0,1961,6,0.4638
1,1961,6,0.624
2,1961,6,0.8015
3,1961,6,0.0713
4,1961,6,1.4479
5,1961,6,0.3581
6,1961,6,0.6402
7,1961,6,0.3927
8,1961,6,0.0691
9,1961,6,0.1231
10,1961,6,0.4138
11,1961,6,0.3598
12,1961,6,0.2137
13,1961,6,0.2121
14,1961,6,0.78
15,1961,6,1.5282
16,1961,6,0.1616
17,1961,6,0.0288
18,1961,6,0.0931
19,1961,6,0.0547
20,1961,6,0.0825
21,1961,6,0.0581
22,1961,6,0.1824
23,1961,6,0.1269
24,1961,6,0.0998
25,1961,6,0.0955
26,1961,6,1.9588
27,1961,6,6.7677
28,1961,6,1.3229
29,1961,6,0.0
30,1961,6,0.2971
31,1961,6,0.6554
32,1961,6,0.3504
33,1961,6,1.4075
34,1961,6,0.5931
35,1961,6,0.0853
36,1961,6,0.107
37,1961,6,0.244
38,1961,6,0.1849
39,1961,6,0.2094
40,1961,6,0.1641
41,1961,6,0.4225
42,1961,6,0.1546
43,1961,6,0.1144
44,1961,6,0.0128
45,1961,6,0.267
46,1961,6,0.0294
47,1961,6,0.0874
48,1961,6,0.1928
49,1961,6,0.0137
50,1961,6,4.1744
51,1961,6,0.0338
52,1961,6,0.8641
53,1961,6,0.7991
54,1961,6,0.0505
55,1961,6,0.0711
56,1961,6,1.3656
57,1961,6,5.2756
58,1961,6,0.4955
59,1961,6,0.5721
60,1961,6,0.4396
61,1961,6,0.0617
62,1961,6,1.4982
63,1961,6,5.065
64,1961,6,0.0729
65,1961,6,1.6016
66,1961,6,2.9252
67,1961,6,2.8207
68,1961,6,2.2467
69,1961,6,4.8613
70,1961,6,0.7674
71,1961,6,5.5358
72,1961,6,1.2961
73,1961,6,1.1582
74,1961,6,0.0482
75,1961,6,0.1231
76,1961,6,0.1815
77,1961,6,0.3593
78,1961,6,0.2783
79,1961,6,0.2868
80,1961,6,0.3521
81,1961,6,0.1236
82,1961,6,0.0804
83,1961,6,1.0106
0,1961,7,0.0
1,1961,7,0.0081
2,1961,7,0.0943
3,1961,7,0.0
4,1961,7,0.674
5,1961,7,0.0
6,1961,7,0.0
7,1961,7,0.0057
8,1961,7,0.0
9,1961,7,0.0
10,1961,7,0.0
11,1961,7,0.0125
12,1961,7,0.0
13,1961,7,0.0
14,1961,7,0.3267
15,1961,7,1.1488
16,1961,7,0.0042
17,1961,7,0.0
18,1961,7,0.0
19,1961,7,0.0
20,1961,7,0.0
21,1961,7,0.0
22,1961,7,0.0
23,1961,7,0.0
24,1961,7,0.0002
25,1961,7,0.0
26,1961,7,0.7989
27,1961,7,8.6709
28,1961,7,0.2168
29,1961,7,0.0
30,1961,7,0.0
31,1961,7,0.0655
32,1961,7,0.0003
33,1961,7,0.4312
34,1961,7,0.0735
35,1961,7,0.0
36,1961,7,0.0
37,1961,7,0.0
38,1961,7,0.0
39,1961,7,0.0
40,1961,7,0.0
41,1961,7,0.0009
42,1961,7,0.0
43,1961,7,0.0
44,1961,7,0.0
45,1961,7,0.0
46,1961,7,0.0
47,1961,7,0.0
48,1961,7,0.0015
49,1961,7,0.0
50,1961,7,3.8125
51,1961,7,0.0
52,1961,7,0.1281
53,1961,7,0.1466
54,1961,7,0.0
55,1961,7,0.0
56,1961,7,0.4219
57,1961,7,5.6849
58,1961,7,0.012
59,1961,7,0.0038
60,1961,7,0.0469
61,1961,7,0.0
62,1961,7,0.7364
63,1961,7,4.7865
64,1961,7,0.0
65,1961,7,1.1078
66,1961,7,2.7741
67,1961,7,2.5629
68,1961,7,1.8683
69,1961,7,5.4721
70,1961,7,0.0809
71,1961,7,5.9541
72,1961,7,0.4447
73,1961,7,0.2153
74,1961,7,0.0
75,1961,7,0.0
76,1961,7,0.0
77,1961,7,0.0
78,1961,7,0.0
79,1961,7,0.0032
80,1961,7,0.0
81,1961,7,0.0
82,1961,7,0.0
83,1961,7,0.2069
0,1961,8,0.0287
1,1961,8,0.3135
2,1961,8,0.468
3,1961,8,0.0184
4,1961,8,0.8368
5,1961,8,0.1649
6,1961,8,0.0881
7,1961,8,0.0373
8,1961,8,0.0009
9,1961,8,0.0214
10,1961,8,0.059
11,1961,8,0.0782
12,1961,8,0.0096
13,1961,8,0.0799
14,1961,8,0.4269
15,1961,8,0.994
16,1961,8,0.0237
17,1961,8,0.0035
18,1961,8,0.0045
19,1961,8,0.0154
20,1961,8,0.0195
21,1961,8,0.0195
22,1961,8,0.0
23,1961,8,0.0797
24,1961,8,0.0213
25,1961,8,0.0
26,1961,8,0.6239
27,1961,8,7.4419
28,1961,8,0.3583
29,1961,8,0.0013
30,1961,8,0.012
31,1961,8,0.1454
32,1961,8,0.1005
33,1961,8,0.3703
34,1961,8,0.1642
35,1961,8,0.031
36,1961,8,0.0638
37,1961,8,0.4433
38,1961,8,0.0433
39,1961,8,0.2169
40,1961,8,0.0455
41,1961,8,0.0271
42,1961,8,0.0428
43,1961,8,0.1411
44,1961,8,0.0096
45,1961,8,0.0936
46,1961,8,0.0022
47,1961,8,0.0084
48,1961,8,0.0352
49,1961,8,0.0079
50,1961,8,3.2637
51,1961,8,0.0094
52,1961,8,0.4478
53,1961,8,0.303
54,1961,8,0.0011
55,1961,8,0.0046
56,1961,8,0.5563
57,1961,8,4.8432
58,1961,8,0.0808
59,1961,8,0.0354
60,1961,8,0.0738
61,1961,8,0.0008
62,1961,8,0.8191
63,1961,8,3.9171
64,1961,8,0.0
65,1961,8,0.8659
66,1961,8,2.0204
67,1961,8,2.1258
68,1961,8,1.4064
69,1961,8,4.7253
70,1961,8,0.2335
71,1961,8,4.9104
72,1961,8,0.4032
73,1961,8,0.5478
74,1961,8,0.0
75,1961,8,0.0568
76,1961,8,0.0625
77,1961,8,0.3023
78,1961,8,0.2236
79,1961,8,0.0533
80,1961,8,0.1095
81,1961,8,0.0028
82,1961,8,1e-04
83,1961,8,0.3271
0,1961,9,0.0648
1,1961,9,0.1295
2,1961,9,0.1854
3,1961,9,0.0139
4,1961,9,0.6783
5,1961,9,0.204
6,1961,9,0.1143
7,1961,9,0.0742
8,1961,9,0.001
9,1961,9,0.0009
10,1961,9,0.0503
11,1961,9,0.0973
12,1961,9,0.0511
13,1961,9,0.0825
14,1961,9,0.2145
15,1961,9,0.7768
16,1961,9,0.0147
17,1961,9,0.0
18,1961,9,0.0021
19,1961,9,0.0026
20,1961,9,0.0073
21,1961,9,0.0017
22,1961,9,0.0021
23,1961,9,0.0297
24,1961,9,0.0103
25,1961,9,0.0013
26,1961,9,0.3765
27,1961,9,4.4932
28,1961,9,0.2044
29,1961,9,0.0
30,1961,9,0.0375
31,1961,9,0.0786
32,1961,9,0.0395
33,1961,9,0.2298
34,1961,9,0.204
35,1961,9,0.0131
36,1961,9,0.0427
37,1961,9,0.2908
38,1961,9,0.0723
39,1961,9,0.1405
40,1961,9,0.0438
41,1961,9,0.0749
42,1961,9,0.0682
43,1961,9,0.0799
44,1961,9,0.0018
45,1961,9,0.0431
46,1961,9,0.0
47,1961,9,0.0041
48,1961,9,0.0239
49,1961,9,0.0
50,1961,9,2.6979
51,1961,9,0.0039
52,1961,9,0.5838
53,1961,9,0.3274
54,1961,9,0.0
55,1961,9,0.0
56,1961,9,0.5817
57,1961,9,3.2372
58,1961,9,0.1164
59,1961,9,0.0674
60,1961,9,0.0536
61,1961,9,0.0027
62,1961,9,0.4787
63,1961,9,2.7222
64,1961,9,0.0008
65,1961,9,0.6518
66,1961,9,1.837
67,1961,9,2.1105
68,1961,9,1.217
69,1961,9,2.9179
70,1961,9,0.3231
71,1961,9,3.1194
72,1961,9,0.228
73,1961,9,0.6068
74,1961,9,0.0005
75,1961,9,0.1057
76,1961,9,0.1253
77,1961,9,0.3523
78,1961,9,0.2101
79,1961,9,0.0668
80,1961,9,0.042
81,1961,9,0.0
82,1961,9,0.0031
83,1961,9,0.4835
0,1961,10,0.1392
1,1961,10,0.6063
2,1961,10,0.8812
3,1961,10,0.1601
4,1961,10,1.6822
5,1961,10,1.5926
6,1961,10,1.1033
7,1961,10,0.4646
8,1961,10,0.0977
9,1961,10,0.0926
10,1961,10,1.1357
11,1961,10,0.6746
12,1961,10,1.2822
13,1961,10,1.3804
14,1961,10,0.7533
15,1961,10,1.8798
16,1961,10,0.0381
17,1961,10,0.0615
18,1961,10,0.0979
19,1961,10,0.0127
20,1961,10,0.1821
21,1961,10,0.0017
22,1961,10,0.0246
23,1961,10,0.6138
24,1961,10,0.0199
25,1961,10,0.136
26,1961,10,1.1704
27,1961,10,4.7664
28,1961,10,1.0107
29,1961,10,0.0
30,1961,10,1.0897
31,1961,10,0.3126
32,1961,10,0.1774
33,1961,10,0.855
34,1961,10,0.4956
35,1961,10,0.3303
36,1961,10,0.8808
37,1961,10,2.4228
38,1961,10,0.9763
39,1961,10,1.462
