id,year,month,value
66,1961,3,4.7647
67,1961,3,3.8697
68,1961,3,2.8664
69,1961,3,14.376
70,1961,3,5.9485
71,1961,3,11.3546
72,1961,3,1.0175
73,1961,3,6.3581
74,1961,3,6.4872
75,1961,3,2.9245
76,1961,3,4.1774
77,1961,3,1.7427
78,1961,3,4.072
79,1961,3,1.1362
80,1961,3,6.0761
81,1961,3,4.5971
82,1961,3,9.0895
83,1961,3,0.9061
0,1961,4,21.8402
1,1961,4,1.4276
2,1961,4,1.9581
3,1961,4,16.6922
4,1961,4,0.9156
5,1961,4,5.4012
6,1961,4,12.4818
7,1961,4,22.2848
8,1961,4,5.2251
9,1961,4,7.726
10,1961,4,10.2266
11,1961,4,24.3037
12,1961,4,9.2982
13,1961,4,7.2189
14,1961,4,3.6626
15,1961,4,0.5561
16,1961,4,7.7739
17,1961,4,11.3277
18,1961,4,13.9239
19,1961,4,22.6054
20,1961,4,22.3533
21,1961,4,7.6165
22,1961,4,10.3599
23,1961,4,9.8117
24,1961,4,8.9405
25,1961,4,13.3536
26,1961,4,11.9846
27,1961,4,23.855
28,1961,4,1.5517
29,1961,4,10.5328
30,1961,4,15.397
31,1961,4,6.7913
32,1961,4,24.6942
33,1961,4,0.07
34,1961,4,18.9507
35,1961,4,23.8127
36,1961,4,14.9509
37,1961,4,5.8324
38,1961,4,14.8303
39,1961,4,18.2095
40,1961,4,18.7721
41,1961,4,18.1647
42,1961,4,9.4391
43,1961,4,1.3506
44,1961,4,-0.0336
45,1961,4,13.509
46,1961,4,12.5795
47,1961,4,8.4026
48,1961,4,12.2868
49,1961,4,9.4592
50,1961,4,2.906
51,1961,4,18.3411
52,1961,4,6.9067
53,1961,4,8.83
54,1961,4,7.4203
55,1961,4,11.8634
56,1961,4,3.0989
57,1961,4,10.4925
58,1961,4,17.9169
59,1961,4,10.4616
60,1961,4,4.5512
61,1961,4,4.9959
62,1961,4,1.7942
63,1961,4,8.4784
64,1961,4,19.8913
65,1961,4,6.7275
66,1961,4,6.5502
67,1961,4,4.104
68,1961,4,8.6163
69,1961,4,10.7875
70,1961,4,12.9568
71,1961,4,13.6955
72,1961,4,1.0575
73,1961,4,16.9697
74,1961,4,9.0745
75,1961,4,-1.6716
76,1961,4,10.4942
77,1961,4,-0.3664
78,1961,4,5.9333
79,1961,4,8.0304
80,1961,4,11.9341
81,1961,4,11.3099
82,1961,4,11.901
83,1961,4,8.7913
0,1961,5,7.8091
1,1961,5,2.8796
2,1961,5,6.591
3,1961,5,11.6037
4,1961,5,1.723
5,1961,5,4.9173
6,1961,5,9.0024
7,1961,5,8.9562
8,1961,5,10.7371
9,1961,5,9.2282
10,1961,5,11.2047
11,1961,5,11.2822
12,1961,5,6.7191
13,1961,5,10.5134
14,1961,5,7.1039
15,1961,5,1.4125
16,1961,5,5.9601
17,1961,5,9.757
18,1961,5,10.1903
19,1961,5,19.6599
20,1961,5,23.9332
21,1961,5,14.4436
22,1961,5,7.2463
23,1961,5,9.4171
24,1961,5,6.6884
25,1961,5,11.7569
26,1961,5,4.28
27,1961,5,6.1744
28,1961,5,1.1058
29,1961,5,9.6459
30,1961,5,10.5038
31,1961,5,4.5229
32,1961,5,21.702
33,1961,5,0.2065
34,1961,5,9.0705
35,1961,5,29.7291
36,1961,5,8.7959
37,1961,5,6.5631
38,1961,5,12.9847
39,1961,5,26.2699
40,1961,5,24.9622
41,1961,5,7.9693
42,1961,5,8.3075
43,1961,5,2.0425
44,1961,5,0.1471
45,1961,5,19.8903
46,1961,5,12.2761
47,1961,5,6.5688
48,1961,5,8.2724
49,1961,5,9.9013
50,1961,5,0.5949
51,1961,5,15.5972
52,1961,5,3.8098
53,1961,5,7.3988
54,1961,5,8.4658
55,1961,5,10.3021
56,1961,5,1.313
57,1961,5,2.231
58,1961,5,6.8675
59,1961,5,6.5466
60,1961,5,4.3102
61,1961,5,4.1903
62,1961,5,1.5587
63,1961,5,2.3757
64,1961,5,12.6424
65,1961,5,3.0084
66,1961,5,1.7011
67,1961,5,2.1014
68,1961,5,1.6681
69,1961,5,4.6073
70,1961,5,7.1203
71,1961,5,3.477
72,1961,5,1.1375
73,1961,5,8.4119
74,1961,5,5.6056
75,1961,5,20.567
76,1961,5,5.6291
77,1961,5,6.5583
78,1961,5,8.8572
79,1961,5,3.8725
80,1961,5,11.6019
81,1961,5,8.9256
82,1961,5,8.7949
83,1961,5,1.6013
0,1961,6,14.2424
1,1961,6,11.8988
2,1961,6,17.5077
3,1961,6,13.9986
4,1961,6,7.5164
5,1961,6,3.5354
6,1961,6,10.6516
7,1961,6,16.1824
8,1961,6,24.8096
9,1961,6,26.4383
10,1961,6,1.3961
11,1961,6,15.4311
12,1961,6,1.1453
13,1961,6,2.416
14,1961,6,16.1836
15,1961,6,4.7102
16,1961,6,8.3986
17,1961,6,21.6189
18,1961,6,15.9427
19,1961,6,38.1253
20,1961,6,23.4012
21,1961,6,34.1699
22,1961,6,10.5863
23,1961,6,14.0209
24,1961,6,12.8291
25,1961,6,30.1871
26,1961,6,6.047
27,1961,6,8.5163
28,1961,6,5.6364
29,1961,6,20.0049
30,1961,6,4.7561
31,1961,6,7.8143
32,1961,6,41.7669
33,1961,6,-0.2289
34,1961,6,15.8591
35,1961,6,24.1124
36,1961,6,21.7979
37,1961,6,10.7035
38,1961,6,14.5102
39,1961,6,24.8911
40,1961,6,24.2793
41,1961,6,12.3341
42,1961,6,5.8932
43,1961,6,2.0832
44,1961,6,-0.0626
45,1961,6,47.9569
46,1961,6,29.8871
47,1961,6,9.6152
48,1961,6,11.6637
49,1961,6,18.0548
50,1961,6,0.5646
51,1961,6,16.0735
52,1961,6,0.1577
53,1961,6,7.9953
54,1961,6,24.6261
55,1961,6,25.5758
56,1961,6,3.3051
57,1961,6,17.1134
58,1961,6,13.4989
59,1961,6,9.0001
60,1961,6,4.3013
61,1961,6,7.1425
62,1961,6,14.5258
63,1961,6,1.8299
64,1961,6,22.2598
65,1961,6,2.1189
66,1961,6,3.6634
67,1961,6,7.7617
68,1961,6,2.3344
69,1961,6,26.704
70,1961,6,8.7759
71,1961,6,1.6521
72,1961,6,0.738
73,1961,6,12.1041
74,1961,6,17.6762
75,1961,6,-8.7568
76,1961,6,6.6275
77,1961,6,-6.8642
78,1961,6,-0.292
79,1961,6,5.7848
80,1961,6,35.2673
81,1961,6,16.0692
82,1961,6,19.2992
83,1961,6,2.6093
0,1961,7,-1.4366
1,1961,7,0.0065
2,1961,7,0.2294
3,1961,7,0.1822
4,1961,7,-0.2853
5,1961,7,0.9247
6,1961,7,-3.5828
7,1961,7,-1.3201
8,1961,7,-4.2326
9,1961,7,-0.9935
10,1961,7,-14.6531
11,1961,7,-3.6995
12,1961,7,-14.9888
13,1961,7,-6.6779
14,1961,7,0.828
15,1961,7,0.0497
16,1961,7,-0.8072
17,1961,7,0.9138
